bootstrap_id,delta_svm_minus_mnir
629,0.08066366543477338
630,0.06789685744665386
631,0.06397064406108532
632,0.08836327987711007
633,0.07874582486504489
634,0.04862924448970202
635,0.04901576490869558
636,0.06879856312420829
637,0.07522868864034088
638,0.05408450966135536
639,0.09158064158226087
640,0.07875292669809142
641,0.08926441443219368
642,0.06864213026994004
643,0.07634603205182677
644,0.09083780352835136
645,0.09153483003104335
646,0.06866384288721833
647,0.0903048577590132
648,0.08288947169772032
649,0.06620304494868512
650,0.05277237247330613
651,0.051866892441258305
652,0.07087142282830744
653,0.10035348475456896
654,0.07934419219125083
655,0.06821123186012423
656,0.08350132888660827
657,0.07994245222035928
658,0.09445803309313877
659,0.06991364177797788
660,0.07704122356248327
661,0.09124925220162822
662,0.07302187686197414
663,0.08904315774548843
664,0.07580565275993673
665,0.09585739974303631
666,0.08151432357943261
667,0.05719226364392205
668,0.044052948265175695
669,0.09748011081894664
670,0.09818516781646536
671,0.053972315929903536
672,0.07682222644524161
673,0.06860609346266577
674,0.0892989438247705
675,0.052851249040351544
676,0.08664373041675244
677,0.06188466490083128
678,0.074402231175901
679,0.07716868580653347
680,0.08985313617648694
681,0.07004908219360695
682,0.0636131225503902
683,0.0724964658177506
684,0.04455281031079367
685,0.06744327266282674
686,0.05804819908241626
687,0.08811437346357265
688,0.06026125457437809
689,0.05700671665065271
690,0.08077213661569482
691,0.07106676064066342
692,0.08731490220433663
693,0.08514317450271947
694,0.07323230201607916
695,0.06636768585561936
696,0.06018293861995938
697,0.06079801589378131
698,0.06998925939949263
699,0.06226340542752262
700,0.050094936995816464
701,0.07539954718117475
702,0.07000641651904393
703,0.09884249719874671
704,0.10597398216830761
705,0.07629378735935854
706,0.05381624104315935
707,0.07194539446658493
708,0.07873277465386785
709,0.07835165540083461
710,0.0839199197902572
711,0.08790084150667987
712,0.0772152207779288
713,0.05452790703803356
714,0.06186582780628763
715,0.08692672320090494
716,0.11622568552089241
717,0.06233055757556294
718,0.0687604221920759
719,0.08520160505948277
720,0.09967615722984446
721,0.06845610803490038
722,0.07694405809686805
723,0.09860705787176643
724,0.059858304466647916
725,0.07144326425971165
726,0.04682722391966593
727,0.06019733459847393
728,0.08207009787690583
729,0.06403509193572493
730,0.06095169857733451
731,0.10185786868252772
732,0.07535513297029306
733,0.09962838182099182
734,0.07263230968816725
735,0.08226401292562147
736,0.07132152053459229
737,0.06134469533465042
738,0.07804446481007293
739,0.04739835074799292
740,0.04858351453011622
741,0.06883400449787036
742,0.07742603997180608
743,0.0687446762008409
744,0.06971653729645716
745,0.05789939497052654
746,0.07010927928148492
747,0.079569723538991
748,0.06042607969447594
749,0.06767622471955759
750,0.055444490179285266
751,0.08003028152911096
752,0.08734760940167108
753,0.05347648004751959
754,0.053470462781551764
755,0.08062879754083124
756,0.07657758871275644
757,0.07578161448173387
758,0.08194659582078645
759,0.09133846144295432
760,0.08853541166443657
761,0.09399560248651129
762,0.05111703799318773
763,0.09267459549105378
764,0.08926033439167047
765,0.047018375969764714
766,0.03920264282815544
767,0.053328409502265806
768,0.08431059112022127
769,0.08686811957151874
770,0.08178848474204437
771,0.06896068517329385
772,0.07928351367476305
773,0.045839417240981506
774,0.07959441898707925
775,0.08309485997477883
776,0.0811348292455561
777,0.07429161684089952
778,0.061466058809506785
779,0.07339039299764966
780,0.09108989389106337
781,0.08710315959512582
782,0.07134683470705866
783,0.059380546031974846
784,0.06807308294494951
785,0.058995064636170214
786,0.0733045263632483
787,0.06148397398116645
788,0.04083980394899844
789,0.0681067511450606
790,0.08264921442415035
791,0.07252550583975115
792,0.07742126063923638
793,0.06730574613919738
794,0.06396178888927112
795,0.05643872171936193
796,0.07365663166703396
797,0.05583332530605467
798,0.05750263872315642
799,0.04663702204527226
800,0.0788121611626394
801,0.08645217866049726
802,0.06732144222664077
803,0.09162620392813975
804,0.041837328802524165
805,0.07048056665835761
806,0.06530108035566223
